Date,Close
1/6/14 16:00,558.1
1/7/14 16:00,568.8593
1/8/14 16:00,570.04
1/9/14 16:00,564.55
1/10/14 16:00,564.52
1/13/14 16:00,560.9285
1/14/14 16:00,574.13
1/15/14 16:00,573.74
1/16/14 16:00,577.532
1/17/14 16:00,574.69
1/21/14 16:00,581.27
1/22/14 16:00,581.93
1/23/14 16:00,579.47
1/24/14 16:00,561.353
1/27/14 16:00,550.06
1/28/14 16:00,560.943
1/29/14 16:00,552.91
1/30/14 16:00,567.129
1/31/14 16:00,589.89
2/3/14 16:00,566.148
2/4/14 16:00,568.51
2/5/14 16:00,571.03
2/6/14 16:00,579.4
2/7/14 16:00,588.131
2/10/14 16:00,585.88
2/11/14 16:00,594.4949
2/12/14 16:00,592.75
2/13/14 16:00,599.35
2/14/14 16:00,600.8
2/18/14 16:00,604.83
2/19/14 16:00,600.569
2/20/14 16:00,601.453
2/21/14 16:00,601.293
2/24/14 16:00,605.65
2/25/14 16:00,609.39
2/26/14 16:00,609.47
2/27/14 16:00,608.995
2/28/14 16:00,607.22
3/3/14 16:00,600.74
3/4/14 16:00,606.85
3/5/14 16:00,608.521
3/6/14 16:00,609.195
3/7/14 16:00,606.7876
3/10/14 16:00,605.1792
3/11/14 16:00,599.395
3/12/14 16:00,603.05
3/13/14 16:00,593.94
3/14/14 16:00,585.81
3/17/14 16:00,595.45
3/18/14 16:00,605.02
3/19/14 16:00,599.03
3/20/14 16:00,597.9814
3/21/14 16:00,590.93
3/24/14 16:00,578.39
3/25/14 16:00,578.7806
3/26/14 16:00,565.42
3/27/14 16:00,556.58
3/28/14 16:00,559.51
3/31/14 16:00,556.7
4/1/14 16:00,566.88
4/2/14 16:00,566.9824
4/3/14 16:00,569.74
4/4/14 16:00,543.14
4/7/14 16:00,538.15
4/8/14 16:00,554.9
4/9/14 16:00,564.14
4/10/14 16:00,540.95
4/11/14 16:00,530.6
4/14/14 16:00,532.52
4/15/14 16:00,536.44
4/16/14 16:00,556.54
4/17/14 16:00,536.1
4/21/14 16:00,528.62
4/22/14 16:00,534.81
4/23/14 16:00,526.94
4/24/14 16:00,525.16
4/25/14 16:00,516.18
4/28/14 16:00,517.15
4/29/14 16:00,527.7
4/30/14 16:00,526.66
5/1/14 16:00,531.35
5/2/14 16:00,527.93
5/5/14 16:00,527.81
5/6/14 16:00,515.14
5/7/14 16:00,509.96
5/8/14 16:00,511
5/9/14 16:00,518.73
5/12/14 16:00,529.92
5/13/14 16:00,533.09
5/14/14 16:00,526.65
5/15/14 16:00,519.98
5/16/14 16:00,520.63
5/19/14 16:00,528.86
5/20/14 16:00,529.77
5/21/14 16:00,538.94
5/22/14 16:00,545.06
5/23/14 16:00,552.7
5/27/14 16:00,565.95
5/28/14 16:00,561.68
5/29/14 16:00,560.08
5/30/14 16:00,559.89
6/2/14 16:00,553.93
6/3/14 16:00,544.94
6/4/14 16:00,544.66
6/5/14 16:00,553.9
6/6/14 16:00,556.33
6/9/14 16:00,562.12
6/10/14 16:00,560.55
6/11/14 16:00,558.84
6/12/14 16:00,551.35
6/13/14 16:00,551.76
6/16/14 16:00,544.28
6/17/14 16:00,543.01
6/18/14 16:00,553.37
6/19/14 16:00,554.9
6/20/14 16:00,556.36
6/23/14 16:00,564.95
6/24/14 16:00,564.62
6/25/14 16:00,578.65
6/26/14 16:00,576
6/27/14 16:00,577.24
6/30/14 16:00,575.28
7/1/14 16:00,582.67
7/2/14 16:00,582.335
7/3/14 16:00,584.73
7/7/14 16:00,582.25
7/8/14 16:00,571.09
7/9/14 16:00,576.08
7/10/14 16:00,571.1
7/11/14 16:00,579.18
7/14/14 16:00,584.87
7/15/14 16:00,584.78
7/16/14 16:00,582.66
7/17/14 16:00,573.7299
7/18/14 16:00,595.08
7/21/14 16:00,589.47
7/22/14 16:00,594.74
7/23/14 16:00,595.98
7/24/14 16:00,593.35
7/25/14 16:00,589.02
7/28/14 16:00,590.6
7/29/14 16:00,585.61
7/30/14 16:00,587.42
7/31/14 16:00,571.6
8/1/14 16:00,566.07
8/4/14 16:00,573.15
8/5/14 16:00,565.07
8/6/14 16:00,566.374
8/7/14 16:00,563.36
8/8/14 16:00,568.77
8/11/14 16:00,567.88
8/12/14 16:00,562.73
8/13/14 16:00,574.78
8/14/14 16:00,574.65
8/15/14 16:00,573.48
8/18/14 16:00,582.16
8/19/14 16:00,586.86
8/20/14 16:00,584.49
8/21/14 16:00,583.37
8/22/14 16:00,582.56
8/25/14 16:00,580.2
8/26/14 16:00,577.86
8/27/14 16:00,571
8/28/14 16:00,569.2
8/29/14 16:00,571.6
9/2/14 16:00,577.33
9/3/14 16:00,577.94
9/4/14 16:00,581.98
9/5/14 16:00,586.08
9/8/14 16:00,589.72
9/9/14 16:00,581.01
9/10/14 16:00,583.1
9/11/14 16:00,581.35
9/12/14 16:00,575.62
9/15/14 16:00,573.1
9/16/14 16:00,579.95
9/17/14 16:00,584.77
9/18/14 16:00,589.27
9/19/14 16:00,596.08
9/22/14 16:00,587.37
9/23/14 16:00,581.13
9/24/14 16:00,587.99
9/25/14 16:00,575.06
9/26/14 16:00,577.1
9/29/14 16:00,576.36
9/30/14 16:00,577.36
10/1/14 16:00,568.27
10/2/14 16:00,570.08
10/3/14 16:00,575.28
10/6/14 16:00,577.35
10/7/14 16:00,563.74
10/8/14 16:00,572.5
10/9/14 16:00,560.88
10/10/14 16:00,544.49
10/13/14 16:00,533.21
10/14/14 16:00,537.94
10/15/14 16:00,530.03
10/16/14 16:00,524.51
10/17/14 16:00,511.17
10/20/14 16:00,520.84
10/21/14 16:00,526.54
10/22/14 16:00,532.71
10/23/14 16:00,543.98
10/24/14 16:00,539.78
10/27/14 16:00,540.77
10/28/14 16:00,548.9
10/29/14 16:00,549.33
10/30/14 16:00,550.31
10/31/14 16:00,559.08
11/3/14 16:00,555.22
11/4/14 16:00,554.11
11/5/14 16:00,545.92
11/6/14 16:00,542.04
11/7/14 16:00,541.01
11/10/14 16:00,547.49
11/11/14 16:00,550.29
11/12/14 16:00,547.31
11/13/14 16:00,545.38
11/14/14 16:00,544.4
11/17/14 16:00,536.51
11/18/14 16:00,535.03
11/19/14 16:00,536.99
11/20/14 16:00,534.83
11/21/14 16:00,537.5
11/24/14 16:00,539.27
11/25/14 16:00,541.08
11/26/14 16:00,540.37
11/28/14 16:00,541.83
12/1/14 16:00,533.8
12/2/14 16:00,533.75
12/3/14 16:00,531.32
12/4/14 16:00,537.31
12/5/14 16:00,525.26
12/8/14 16:00,526.98
12/9/14 16:00,533.37
12/10/14 16:00,526.06
12/11/14 16:00,528.34
12/12/14 16:00,518.66
12/15/14 16:00,513.8
12/16/14 16:00,495.39
12/17/14 16:00,504.89
12/18/14 16:00,511.1
12/19/14 16:00,516.35
12/22/14 16:00,524.87
12/23/14 16:00,530.59
12/24/14 16:00,528.77
12/26/14 16:00,534.03
12/29/14 16:00,530.33
12/30/14 16:00,530.42
12/31/14 16:00,526.4
1/2/15 16:00,524.81
1/5/15 16:00,513.87
1/6/15 16:00,501.96
1/7/15 16:00,501.1
1/8/15 16:00,502.68
1/9/15 16:00,496.17
1/12/15 16:00,492.55
1/13/15 16:00,496.18
1/14/15 16:00,500.87
1/15/15 16:00,501.79
1/16/15 16:00,508.08
1/20/15 16:00,506.9
1/21/15 16:00,518.04
1/22/15 16:00,534.39
1/23/15 16:00,539.95
1/26/15 16:00,535.21
1/27/15 16:00,518.63
1/28/15 16:00,510
1/29/15 16:00,510.66
1/30/15 16:00,534.52
2/2/15 16:00,528.48
2/3/15 16:00,529.24
2/4/15 16:00,522.76
2/5/15 16:00,527.58
2/6/15 16:00,531
2/9/15 16:00,527.83
2/10/15 16:00,536.94
2/11/15 16:00,535.97
2/12/15 16:00,542.93
2/13/15 16:00,549.01
2/17/15 16:00,542.84
2/18/15 16:00,539.7
2/19/15 16:00,542.87
2/20/15 16:00,538.95
2/23/15 16:00,531.91
2/24/15 16:00,536.09
2/25/15 16:00,543.87
2/26/15 16:00,555.48
2/27/15 16:00,558.4
3/2/15 16:00,571.34
3/3/15 16:00,573.64
3/4/15 16:00,573.37
3/5/15 16:00,575.33
3/6/15 16:00,567.685
3/9/15 16:00,568.85
3/10/15 16:00,555.01
3/11/15 16:00,551.18
3/12/15 16:00,555.51
3/13/15 16:00,547.32
3/16/15 16:00,554.51
3/17/15 16:00,550.84
3/18/15 16:00,559.5
3/19/15 16:00,557.99
3/20/15 16:00,560.36
3/23/15 16:00,558.81
3/24/15 16:00,570.19
3/25/15 16:00,558.785
3/26/15 16:00,555.17
3/27/15 16:00,548.34
3/30/15 16:00,552.03
3/31/15 16:00,548
4/1/15 16:00,542.56
4/2/15 16:00,535.53
4/6/15 16:00,536.765
4/7/15 16:00,537.02
4/8/15 16:00,541.61
4/9/15 16:00,540.78
4/10/15 16:00,540.01
4/13/15 16:00,539.17
4/14/15 16:00,530.39
4/15/15 16:00,532.53
4/16/15 16:00,533.8
4/17/15 16:00,524.05
4/20/15 16:00,535.38
4/21/15 16:00,533.97
4/22/15 16:00,539.365
4/23/15 16:00,547
4/24/15 16:00,565.06
4/27/15 16:00,555.37
4/28/15 16:00,553.68
4/29/15 16:00,549.08
4/30/15 16:00,537.34
5/1/15 16:00,537.9
5/4/15 16:00,540.78
5/5/15 16:00,530.8
5/6/15 16:00,524.22
5/7/15 16:00,530.7
5/8/15 16:00,538.22
5/11/15 16:00,535.7
5/12/15 16:00,529.04
5/13/15 16:00,529.62
5/14/15 16:00,538.4
5/15/15 16:00,533.85
5/18/15 16:00,532.3
5/19/15 16:00,537.36
5/20/15 16:00,539.27
5/21/15 16:00,542.51
5/22/15 16:00,540.11
5/26/15 16:00,532.32
5/27/15 16:00,539.79
5/28/15 16:00,539.78
5/29/15 16:00,532.11
6/1/15 16:00,533.99
6/2/15 16:00,539.18
6/3/15 16:00,540.31
6/4/15 16:00,536.7
6/5/15 16:00,533.33
6/8/15 16:00,526.83
6/9/15 16:00,526.69
6/10/15 16:00,536.69
6/11/15 16:00,534.61
6/12/15 16:00,532.33
6/15/15 16:00,527.2
6/16/15 16:00,528.15
6/17/15 16:00,529.26
6/18/15 16:00,536.73
6/19/15 16:00,536.69
6/22/15 16:00,538.19
6/23/15 16:00,540.48
6/24/15 16:00,537.84
6/25/15 16:00,535.23
6/26/15 16:00,531.69
6/29/15 16:00,521.52
6/30/15 16:00,520.51
7/1/15 16:00,521.84
7/2/15 16:00,523.4
7/6/15 16:00,522.86
7/7/15 16:00,525.02
7/8/15 16:00,516.83
7/9/15 16:00,520.68
7/10/15 16:00,530.13
7/13/15 16:00,546.55
7/14/15 16:00,561.1
7/15/15 16:00,560.22
7/16/15 16:00,579.85
7/17/15 16:00,672.93
7/20/15 16:00,663.02
7/21/15 16:00,662.3
7/22/15 16:00,662.1
7/23/15 16:00,644.28
7/24/15 16:00,623.56
7/27/15 16:00,627.26
7/28/15 16:00,628
7/29/15 16:00,631.93
7/30/15 16:00,632.59
7/31/15 16:00,625.61
8/3/15 16:00,631.21
8/4/15 16:00,629.25
8/5/15 16:00,643.78
8/6/15 16:00,642.68
8/7/15 16:00,635.3
8/10/15 16:00,633.73
8/11/15 16:00,660.78
8/12/15 16:00,659.56
8/13/15 16:00,656.45
8/14/15 16:00,657.12
8/17/15 16:00,660.87
8/18/15 16:00,656.13
8/19/15 16:00,660.9
8/20/15 16:00,646.83
8/21/15 16:00,612.48
8/24/15 16:00,589.61
8/25/15 16:00,582.06
8/26/15 16:00,628.62
8/27/15 16:00,637.61
8/28/15 16:00,630.38
8/31/15 16:00,618.25
9/1/15 16:00,597.79
9/2/15 16:00,614.34
9/3/15 16:00,606.25
9/4/15 16:00,600.7
9/8/15 16:00,614.66
9/9/15 16:00,612.72
9/10/15 16:00,621.35
9/11/15 16:00,625.77
9/14/15 16:00,623.24
9/15/15 16:00,635.14
9/16/15 16:00,635.98
9/17/15 16:00,642.9
9/18/15 16:00,629.25
9/21/15 16:00,635.44
9/22/15 16:00,622.69
9/23/15 16:00,622.36
9/24/15 16:00,625.8
9/25/15 16:00,611.97
9/28/15 16:00,594.89
9/29/15 16:00,594.97
9/30/15 16:00,608.42
10/1/15 16:00,611.29
10/2/15 16:00,626.91
10/5/15 16:00,641.47
10/6/15 16:00,645.44
10/7/15 16:00,642.36
10/8/15 16:00,639.16
10/9/15 16:00,643.61
10/12/15 16:00,646.67
10/13/15 16:00,652.3
10/14/15 16:00,651.16
10/15/15 16:00,661.74
10/16/15 16:00,662.2
10/19/15 16:00,666.1
10/20/15 16:00,650.28
10/21/15 16:00,642.61
10/22/15 16:00,651.79
10/23/15 16:00,702
10/26/15 16:00,712.78
10/27/15 16:00,708.49
10/28/15 16:00,712.95
10/29/15 16:00,716.92
10/30/15 16:00,710.81
11/2/15 16:00,721.11
11/3/15 16:00,722.16
11/4/15 16:00,728.11
11/5/15 16:00,731.25
11/6/15 16:00,733.76
11/9/15 16:00,724.89
11/10/15 16:00,728.32
11/11/15 16:00,735.4
11/12/15 16:00,731.23
11/13/15 16:00,717
11/16/15 16:00,728.96
11/17/15 16:00,725.3
11/18/15 16:00,740
11/19/15 16:00,738.41
11/20/15 16:00,756.6
11/23/15 16:00,755.98
11/24/15 16:00,748.28
11/25/15 16:00,748.15
11/27/15 16:00,750.26
11/30/15 16:00,742.6
12/1/15 16:00,767.04
12/2/15 16:00,762.38
12/3/15 16:00,752.54
12/4/15 16:00,766.81
12/7/15 16:00,763.25
12/8/15 16:00,762.37
12/9/15 16:00,751.61
12/10/15 16:00,749.46
12/11/15 16:00,738.87
12/14/15 16:00,747.77
12/15/15 16:00,743.4
12/16/15 16:00,758.09
12/17/15 16:00,749.43
12/18/15 16:00,739.31
12/21/15 16:00,747.77
12/22/15 16:00,750
12/23/15 16:00,750.31
12/24/15 16:00,748.4
12/28/15 16:00,762.51
12/29/15 16:00,776.6
12/30/15 16:00,771
12/31/15 16:00,758.88
1/4/16 16:00,741.84
1/5/16 16:00,742.58
1/6/16 16:00,743.62
1/7/16 16:00,726.39
1/8/16 16:00,714.47
1/11/16 16:00,716.03
1/12/16 16:00,726.07
1/13/16 16:00,700.56
1/14/16 16:00,714.72
1/15/16 16:00,694.45
1/19/16 16:00,701.79
1/20/16 16:00,698.45
1/21/16 16:00,706.59
1/22/16 16:00,725.25
1/25/16 16:00,711.67
1/26/16 16:00,713.04
1/27/16 16:00,699.99
1/28/16 16:00,730.96
1/29/16 16:00,742.95
2/1/16 16:00,752
2/2/16 16:00,764.65
2/3/16 16:00,726.95
2/4/16 16:00,708.01
2/5/16 16:00,683.57
2/8/16 16:00,682.74
2/9/16 16:00,678.11
2/10/16 16:00,684.12
2/11/16 16:00,683.11
2/12/16 16:00,682.4
2/16/16 16:00,691
2/17/16 16:00,708.4
2/18/16 16:00,697.35
2/19/16 16:00,700.91
2/22/16 16:00,706.46
2/23/16 16:00,695.85
2/24/16 16:00,699.56
2/25/16 16:00,705.75
2/26/16 16:00,705.07
2/29/16 16:00,697.77
3/1/16 16:00,718.81
3/2/16 16:00,718.85
3/3/16 16:00,712.42
3/4/16 16:00,710.89
3/7/16 16:00,695.16
3/8/16 16:00,693.97
3/9/16 16:00,705.24
3/10/16 16:00,712.82
3/11/16 16:00,726.82
3/14/16 16:00,730.49
3/15/16 16:00,728.33
3/16/16 16:00,736.09
3/17/16 16:00,737.78
3/18/16 16:00,737.6
3/21/16 16:00,742.09
3/22/16 16:00,740.75
3/23/16 16:00,738.06
3/24/16 16:00,735.3
3/28/16 16:00,733.53
3/29/16 16:00,744.77
3/30/16 16:00,750.53
3/31/16 16:00,744.95
4/1/16 16:00,749.91
4/4/16 16:00,745.29
4/5/16 16:00,737.8
4/6/16 16:00,745.69
4/7/16 16:00,740.28
4/8/16 16:00,739.15
4/11/16 16:00,736.1
4/12/16 16:00,743.09
4/13/16 16:00,751.72
4/14/16 16:00,753.2
4/15/16 16:00,759
4/18/16 16:00,766.61
4/19/16 16:00,753.93
4/20/16 16:00,752.67
4/21/16 16:00,759.14
4/22/16 16:00,718.77
4/25/16 16:00,723.15
4/26/16 16:00,708.14
4/27/16 16:00,705.84
4/28/16 16:00,691.02
4/29/16 16:00,693.01
5/2/16 16:00,698.21
5/3/16 16:00,692.36
5/4/16 16:00,695.7
5/5/16 16:00,701.43
5/6/16 16:00,711.12
5/9/16 16:00,712.9
5/10/16 16:00,723.18
5/11/16 16:00,715.29
5/12/16 16:00,713.31
5/13/16 16:00,710.83
5/16/16 16:00,716.49
5/17/16 16:00,706.23
5/18/16 16:00,706.63
5/19/16 16:00,700.32
5/20/16 16:00,709.74
5/23/16 16:00,704.24
5/24/16 16:00,720.09
5/25/16 16:00,725.27
5/26/16 16:00,724.12
5/27/16 16:00,732.66
5/31/16 16:00,735.72
6/1/16 16:00,734.15
6/2/16 16:00,730.4
6/3/16 16:00,722.34
6/6/16 16:00,716.55
6/7/16 16:00,716.65
6/8/16 16:00,728.28
6/9/16 16:00,728.58
6/10/16 16:00,719.41
6/13/16 16:00,718.36
6/14/16 16:00,718.27
6/15/16 16:00,718.92
6/16/16 16:00,710.36
6/17/16 16:00,691.72
6/20/16 16:00,693.71
6/21/16 16:00,695.94
6/22/16 16:00,697.46
6/23/16 16:00,701.87
6/24/16 16:00,675.22
6/27/16 16:00,668.26
6/28/16 16:00,680.04
6/29/16 16:00,684.11
6/30/16 16:00,692.1
7/1/16 16:00,699.21
7/5/16 16:00,694.49
7/6/16 16:00,697.77
7/7/16 16:00,695.36
7/8/16 16:00,705.63
7/11/16 16:00,715.09
7/12/16 16:00,720.64
7/13/16 16:00,716.98
7/14/16 16:00,720.95
7/15/16 16:00,719.85
7/18/16 16:00,733.78
7/19/16 16:00,736.96
7/20/16 16:00,741.19
7/21/16 16:00,738.63
7/22/16 16:00,742.74
7/25/16 16:00,739.77
7/26/16 16:00,738.42
7/27/16 16:00,741.77
7/28/16 16:00,745.91
7/29/16 16:00,768.79
8/1/16 16:00,772.88
8/2/16 16:00,771.07
8/3/16 16:00,773.18
8/4/16 16:00,771.61
8/5/16 16:00,782.22
8/8/16 16:00,781.76
8/9/16 16:00,784.26
8/10/16 16:00,784.68
8/11/16 16:00,784.85
8/12/16 16:00,783.22
8/15/16 16:00,782.44
8/16/16 16:00,777.14
8/17/16 16:00,779.91
8/18/16 16:00,777.5
8/19/16 16:00,775.42
8/22/16 16:00,772.15
8/23/16 16:00,772.08
8/24/16 16:00,769.64
8/25/16 16:00,769.41
8/26/16 16:00,769.54
8/29/16 16:00,772.15
8/30/16 16:00,769.09
8/31/16 16:00,767.05
9/1/16 16:00,768.78
9/2/16 16:00,771.46
9/6/16 16:00,780.08
9/7/16 16:00,780.35
9/8/16 16:00,775.32
9/9/16 16:00,759.66
9/12/16 16:00,769.02
9/13/16 16:00,759.69
9/14/16 16:00,762.49
9/15/16 16:00,771.76
9/16/16 16:00,768.88
9/19/16 16:00,765.7
9/20/16 16:00,771.41
9/21/16 16:00,776.22
9/22/16 16:00,787.21
9/23/16 16:00,786.9
9/26/16 16:00,774.21
9/27/16 16:00,783.01
9/28/16 16:00,781.56
9/29/16 16:00,775.01
9/30/16 16:00,777.29
10/3/16 16:00,772.56
10/4/16 16:00,776.43
10/5/16 16:00,776.47
10/6/16 16:00,776.86
10/7/16 16:00,775.08
10/10/16 16:00,785.94
10/11/16 16:00,783.07
10/12/16 16:00,786.14
10/13/16 16:00,778.19
10/14/16 16:00,778.53
10/17/16 16:00,779.96
10/18/16 16:00,795.26
10/19/16 16:00,801.56
10/20/16 16:00,796.97
10/21/16 16:00,799.37
10/24/16 16:00,813.11
10/25/16 16:00,807.67
10/26/16 16:00,799.07
10/27/16 16:00,795.35
10/28/16 16:00,795.37
10/31/16 16:00,784.54
11/1/16 16:00,783.61
11/2/16 16:00,768.7
11/3/16 16:00,762.13
11/4/16 16:00,762.02
11/7/16 16:00,782.52
11/8/16 16:00,790.51
11/9/16 16:00,785.31
11/10/16 16:00,762.56
11/11/16 16:00,754.02
11/14/16 16:00,736.08
11/15/16 16:00,758.49
11/16/16 16:00,764.48
11/17/16 16:00,771.23
11/18/16 16:00,760.54
11/21/16 16:00,769.2
11/22/16 16:00,768.27
11/23/16 16:00,760.99
11/25/16 16:00,761.68
11/28/16 16:00,768.24
11/29/16 16:00,770.84
11/30/16 16:00,758.04
12/1/16 16:00,747.92
12/2/16 16:00,750.5
12/5/16 16:00,762.52
12/6/16 16:00,759.11
12/7/16 16:00,771.19
12/8/16 16:00,776.42
12/9/16 16:00,789.29
12/12/16 16:00,789.27
12/13/16 16:00,796.1
12/14/16 16:00,797.07
12/15/16 16:00,797.85
12/16/16 16:00,790.8
12/19/16 16:00,794.2
12/20/16 16:00,796.42
12/21/16 16:00,794.56
12/22/16 16:00,791.26
12/23/16 16:00,789.91
12/27/16 16:00,791.55
12/28/16 16:00,785.05
12/29/16 16:00,782.79
12/30/16 16:00,771.82
1/3/17 16:00,786.14
1/4/17 16:00,786.9
1/5/17 16:00,794.02
1/6/17 16:00,806.15
1/9/17 16:00,806.65
1/10/17 16:00,804.79
1/11/17 16:00,807.91
1/12/17 16:00,806.36
1/13/17 16:00,807.88
1/17/17 16:00,804.61
1/18/17 16:00,806.07
1/19/17 16:00,802.175
1/20/17 16:00,805.02
1/23/17 16:00,819.31
1/24/17 16:00,823.87
1/25/17 16:00,835.67
1/26/17 16:00,832.15
1/27/17 16:00,823.31
1/30/17 16:00,802.32
1/31/17 16:00,796.79
2/1/17 16:00,795.695
2/2/17 16:00,798.53
2/3/17 16:00,801.49
2/6/17 16:00,801.34
2/7/17 16:00,806.97
2/8/17 16:00,808.38
2/9/17 16:00,809.56
2/10/17 16:00,813.67
2/13/17 16:00,819.24
2/14/17 16:00,820.45
2/15/17 16:00,818.98
2/16/17 16:00,824.16
2/17/17 16:00,828.07
2/21/17 16:00,831.66
2/22/17 16:00,830.76
2/23/17 16:00,831.33
2/24/17 16:00,828.64
2/27/17 16:00,829.28
2/28/17 16:00,823.21
3/1/17 16:00,835.24
3/2/17 16:00,830.63
3/3/17 16:00,829.08
3/6/17 16:00,827.78
3/7/17 16:00,831.91
3/8/17 16:00,835.37
3/9/17 16:00,838.68
3/10/17 16:00,843.25
3/13/17 16:00,845.54
3/14/17 16:00,845.62
3/15/17 16:00,847.2
3/16/17 16:00,848.78
3/17/17 16:00,852.12
3/20/17 16:00,848.4
3/21/17 16:00,830.46
3/22/17 16:00,829.59
3/23/17 16:00,817.58
3/24/17 16:00,814.43
3/27/17 16:00,819.51
3/28/17 16:00,820.92
3/29/17 16:00,831.41
3/30/17 16:00,831.5
3/31/17 16:00,829.56
4/3/17 16:00,838.55
4/4/17 16:00,834.57
4/5/17 16:00,831.41
4/6/17 16:00,827.88
4/7/17 16:00,824.67
4/10/17 16:00,824.73
4/11/17 16:00,823.35
4/12/17 16:00,824.32
4/13/17 16:00,823.56
4/17/17 16:00,837.17
4/18/17 16:00,836.82
4/19/17 16:00,838.21
4/20/17 16:00,841.65
4/21/17 16:00,843.19
4/24/17 16:00,862.76
4/25/17 16:00,872.3
4/26/17 16:00,871.73
4/27/17 16:00,874.25
4/28/17 16:00,905.96
5/1/17 16:00,912.57
5/2/17 16:00,916.44
5/3/17 16:00,927.04
5/4/17 16:00,931.66
5/5/17 16:00,927.13
5/8/17 16:00,934.3
5/9/17 16:00,932.17
5/10/17 16:00,928.78
5/11/17 16:00,930.6
5/12/17 16:00,932.22
5/15/17 16:00,937.08
5/16/17 16:00,943
5/17/17 16:00,919.62
5/18/17 16:00,930.24
5/19/17 16:00,934.01
5/22/17 16:00,941.86
5/23/17 16:00,948.82
5/24/17 16:00,954.96
5/25/17 16:00,969.54
5/26/17 16:00,971.47
5/30/17 16:00,975.88
5/31/17 16:00,964.86
6/1/17 16:00,966.95
6/2/17 16:00,975.6
6/5/17 16:00,983.68
6/6/17 16:00,976.57
6/7/17 16:00,981.08
6/8/17 16:00,983.41
6/9/17 16:00,949.83
6/12/17 16:00,942.9
6/13/17 16:00,953.4
6/14/17 16:00,950.76
6/15/17 16:00,942.31
6/16/17 16:00,939.78
6/19/17 16:00,957.37
6/20/17 16:00,950.63
6/21/17 16:00,959.45
6/22/17 16:00,957.09
6/23/17 16:00,965.59
6/26/17 16:00,952.27
6/27/17 16:00,927.33
6/28/17 16:00,940.49
6/29/17 16:00,917.79
6/30/17 16:00,908.73
7/3/17 13:00,898.7
7/5/17 16:00,911.71
7/6/17 16:00,906.69
7/7/17 16:00,918.59
7/10/17 16:00,928.8
7/11/17 16:00,930.09
7/12/17 16:00,943.83
7/13/17 16:00,947.16
7/14/17 16:00,955.99
7/17/17 16:00,953.42
7/18/17 16:00,965.4
7/19/17 16:00,970.89
7/20/17 16:00,968.15
7/21/17 16:00,972.92
7/24/17 16:00,980.34
7/25/17 16:00,950.7
7/26/17 16:00,947.8
7/27/17 16:00,934.09
7/28/17 16:00,941.53
7/31/17 16:00,930.5
8/1/17 16:00,930.83
8/2/17 16:00,930.39
8/3/17 16:00,923.65
8/4/17 16:00,927.96
8/7/17 16:00,929.36
8/8/17 16:00,926.79
8/9/17 16:00,922.9
8/10/17 16:00,907.24
8/11/17 16:00,914.39
8/14/17 16:00,922.67
8/15/17 16:00,922.22
8/16/17 16:00,926.96
8/17/17 16:00,910.98
8/18/17 16:00,910.67
8/21/17 16:00,906.66
8/22/17 16:00,924.69
8/23/17 16:00,927
8/24/17 16:00,921.28
8/25/17 16:00,915.89
8/28/17 16:00,913.81
8/29/17 16:00,921.29
8/30/17 16:00,929.57
8/31/17 16:00,939.33
9/1/17 16:00,937.34
9/5/17 16:00,928.45
9/6/17 16:00,927.81
9/7/17 16:00,935.95
9/8/17 16:00,926.5
9/11/17 16:00,929.08
9/12/17 16:00,932.07
9/13/17 16:00,935.09
9/14/17 16:00,925.11
9/15/17 16:00,920.29
9/18/17 16:00,915
9/19/17 16:00,921.81
9/20/17 16:00,931.58
9/21/17 16:00,932.45
9/22/17 16:00,928.53
9/25/17 16:00,920.97
9/26/17 16:00,924.86
9/27/17 16:00,944.49
9/28/17 16:00,949.5
9/29/17 16:00,959.11
10/2/17 16:00,953.27
10/3/17 16:00,957.79
10/4/17 16:00,951.68
10/5/17 16:00,969.96
10/6/17 16:00,978.89
10/9/17 16:00,977
10/10/17 16:00,972.6
10/11/17 16:00,989.25
10/12/17 16:00,987.83
10/13/17 16:00,989.68
10/16/17 16:00,992
10/17/17 16:00,992.18
10/18/17 16:00,992.81
10/19/17 16:00,984.45
10/20/17 16:00,988.2
10/23/17 16:00,968.45
10/24/17 16:00,970.54
10/25/17 16:00,973.33
10/26/17 16:00,972.56
10/27/17 16:00,1019.27
10/30/17 16:00,1017.11
10/31/17 16:00,1016.64
11/1/17 16:00,1025.5
11/2/17 16:00,1025.58
11/3/17 16:00,1032.48
11/6/17 16:00,1025.9
11/7/17 16:00,1033.33
11/8/17 16:00,1039.85
11/9/17 16:00,1031.26
11/10/17 16:00,1028.07
11/13/17 16:00,1025.75
11/14/17 16:00,1026
11/15/17 16:00,1020.91
11/16/17 16:00,1032.5
11/17/17 16:00,1019.09
11/20/17 16:00,1018.38
11/21/17 16:00,1034.49
11/22/17 16:00,1035.96
11/24/17 13:00,1040.61
11/27/17 16:00,1054.21
11/28/17 16:00,1047.41
11/29/17 16:00,1021.66
11/30/17 16:00,1021.41
12/1/17 16:00,1010.17
12/4/17 16:00,998.68
12/5/17 16:00,1005.15
12/6/17 16:00,1018.38
12/7/17 16:00,1030.93
12/8/17 16:00,1037.05
12/11/17 16:00,1041.1
12/12/17 16:00,1040.48
12/13/17 16:00,1040.61
12/14/17 16:00,1049.15
12/15/17 16:00,1064.19
12/18/17 16:00,1077.14
12/19/17 16:00,1070.68
12/20/17 16:00,1064.95
